File,aid,Date,0,1
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012259_aid0001,aid0001,2012-09-15,238012,15377
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012260_aid0001,aid0001,2012-09-16,237525,16402
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012261_aid0001,aid0001,2012-09-17,233487,19431
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012262_aid0001,aid0001,2012-09-18,230454,21596
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012263_aid0001,aid0001,2012-09-19,224164,26010
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012264_aid0001,aid0001,2012-09-20,227198,23614
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012265_aid0001,aid0001,2012-09-21,229188,22043
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012266_aid0001,aid0001,2012-09-22,228473,22839
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012267_aid0001,aid0001,2012-09-23,215838,35001
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012268_aid0001,aid0001,2012-09-24,187154,61716
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012269_aid0001,aid0001,2012-09-25,178231,69638
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012270_aid0001,aid0001,2012-09-26,155471,90141
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012271_aid0001,aid0001,2012-09-27,149072,96228
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012272_aid0001,aid0001,2012-09-28,159587,87010
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012273_aid0001,aid0001,2012-09-29,76206,159031
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012274_aid0001,aid0001,2012-09-30,38187,192046
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012275_aid0001,aid0001,2012-10-01,39664,190079
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012276_aid0001,aid0001,2012-10-02,28474,203513
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012277_aid0001,aid0001,2012-10-03,28760,203553
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012278_aid0001,aid0001,2012-10-04,31599,200886
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012279_aid0001,aid0001,2012-10-05,31037,201220
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012280_aid0001,aid0001,2012-10-06,22325,208005
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012281_aid0001,aid0001,2012-10-07,8466,184446
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012282_aid0001,aid0001,2012-10-08,8375,184541
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012283_aid0001,aid0001,2012-10-09,11381,204537
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012284_aid0001,aid0001,2012-10-10,11557,204644
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012285_aid0001,aid0001,2012-10-11,6040,178465
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012286_aid0001,aid0001,2012-10-12,12508,198745
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012287_aid0001,aid0001,2012-10-13,38298,173436
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012288_aid0001,aid0001,2012-10-14,61876,145749
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012289_aid0001,aid0001,2012-10-15,108961,100890
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012290_aid0001,aid0001,2012-10-16,128637,86807
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012291_aid0001,aid0001,2012-10-17,147216,77346
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012292_aid0001,aid0001,2012-10-18,166794,66909
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012293_aid0001,aid0001,2012-10-19,170137,67885
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012294_aid0001,aid0001,2012-10-20,169152,70827
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012295_aid0001,aid0001,2012-10-21,169125,71974
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012296_aid0001,aid0001,2012-10-22,172561,70017
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012297_aid0001,aid0001,2012-10-23,180547,62453
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012298_aid0001,aid0001,2012-10-24,180951,61663
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012299_aid0001,aid0001,2012-10-25,162703,80170
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012300_aid0001,aid0001,2012-10-26,165945,67554
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012301_aid0001,aid0001,2012-10-27,146042,78738
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012302_aid0001,aid0001,2012-10-28,75342,115894
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012303_aid0001,aid0001,2012-10-29,66175,126713
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012304_aid0001,aid0001,2012-10-30,55452,138543
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012305_aid0001,aid0001,2012-10-31,45954,152167
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012306_aid0001,aid0001,2012-11-01,37894,161852
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012307_aid0001,aid0001,2012-11-02,37778,165423
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012308_aid0001,aid0001,2012-11-03,30548,153555
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012309_aid0001,aid0001,2012-11-04,30638,151802
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012310_aid0001,aid0001,2012-11-05,31699,149562
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012311_aid0001,aid0001,2012-11-06,33815,149725
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012312_aid0001,aid0001,2012-11-07,44005,153148
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012313_aid0001,aid0001,2012-11-08,58498,134359
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012314_aid0001,aid0001,2012-11-09,75789,124928
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012315_aid0001,aid0001,2012-11-10,79941,122014
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012316_aid0001,aid0001,2012-11-11,75247,118542
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012317_aid0001,aid0001,2012-11-12,83101,112614
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012318_aid0001,aid0001,2012-11-13,88942,106402
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012319_aid0001,aid0001,2012-11-14,90826,106825
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012320_aid0001,aid0001,2012-11-15,87956,105298
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012321_aid0001,aid0001,2012-11-16,84756,110580
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012322_aid0001,aid0001,2012-11-17,85338,109670
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012323_aid0001,aid0001,2012-11-18,81958,92210
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012324_aid0001,aid0001,2012-11-19,81458,92631
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012325_aid0001,aid0001,2012-11-20,80469,93683
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012326_aid0001,aid0001,2012-11-21,79029,94963
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012327_aid0001,aid0001,2012-11-22,76594,96218
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012328_aid0001,aid0001,2012-11-23,60541,97161
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012329_aid0001,aid0001,2012-11-24,44226,102516
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012330_aid0001,aid0001,2012-11-25,6463,128764
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012331_aid0001,aid0001,2012-11-26,5996,107486
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012332_aid0001,aid0001,2012-11-27,7780,100862
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012333_aid0001,aid0001,2012-11-28,8784,84835
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012334_aid0001,aid0001,2012-11-29,8032,48510
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012335_aid0001,aid0001,2012-11-30,6027,30669
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012336_aid0001,aid0001,2012-12-01,6716,33603
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012337_aid0001,aid0001,2012-12-02,8700,36477
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012338_aid0001,aid0001,2012-12-03,9240,35287
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012339_aid0001,aid0001,2012-12-04,9926,36241
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012340_aid0001,aid0001,2012-12-05,11024,67719
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012341_aid0001,aid0001,2012-12-06,11063,68519
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012342_aid0001,aid0001,2012-12-07,11345,72391
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012343_aid0001,aid0001,2012-12-08,10765,76036
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012344_aid0001,aid0001,2012-12-09,10991,76756
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012345_aid0001,aid0001,2012-12-10,10734,69237
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012346_aid0001,aid0001,2012-12-11,11196,69077
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012347_aid0001,aid0001,2012-12-12,10746,86110
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012348_aid0001,aid0001,2012-12-13,10474,82646
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012349_aid0001,aid0001,2012-12-14,8724,87588
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012350_aid0001,aid0001,2012-12-15,5856,87761
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012351_aid0001,aid0001,2012-12-16,5394,91268
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012352_aid0001,aid0001,2012-12-17,5761,100568
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012353_aid0001,aid0001,2012-12-18,3277,98230
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012354_aid0001,aid0001,2012-12-19,2115,112167
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012355_aid0001,aid0001,2012-12-20,176,110536
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012356_aid0001,aid0001,2012-12-21,181,103250
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012357_aid0001,aid0001,2012-12-22,1438,139944
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012358_aid0001,aid0001,2012-12-23,2998,144956
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012359_aid0001,aid0001,2012-12-24,4340,149589
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012360_aid0001,aid0001,2012-12-25,4259,146826
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012361_aid0001,aid0001,2012-12-26,4693,146888
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012362_aid0001,aid0001,2012-12-27,9626,149455
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012363_aid0001,aid0001,2012-12-28,10369,146778
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012364_aid0001,aid0001,2012-12-29,13989,152828
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012365_aid0001,aid0001,2012-12-30,14217,144503
BRDF_Albedo_Band_Mandatory_Quality_Band1_2012366_aid0001,aid0001,2012-12-31,16104,148015
