File,aid,Date,0,1
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012259_aid0001,aid0001,2012-09-15,237590,15709
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012260_aid0001,aid0001,2012-09-16,237168,16667
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012261_aid0001,aid0001,2012-09-17,233418,19394
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012262_aid0001,aid0001,2012-09-18,230562,21380
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012263_aid0001,aid0001,2012-09-19,225257,24858
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012264_aid0001,aid0001,2012-09-20,227843,22861
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012265_aid0001,aid0001,2012-09-21,229347,21831
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012266_aid0001,aid0001,2012-09-22,228823,22424
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012267_aid0001,aid0001,2012-09-23,218578,32155
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012268_aid0001,aid0001,2012-09-24,191272,57506
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012269_aid0001,aid0001,2012-09-25,186685,61083
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012270_aid0001,aid0001,2012-09-26,164504,80994
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012271_aid0001,aid0001,2012-09-27,159140,86044
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012272_aid0001,aid0001,2012-09-28,168166,78403
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012273_aid0001,aid0001,2012-09-29,88480,146565
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012274_aid0001,aid0001,2012-09-30,45054,184952
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012275_aid0001,aid0001,2012-10-01,46443,183090
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012276_aid0001,aid0001,2012-10-02,35161,196525
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012277_aid0001,aid0001,2012-10-03,35381,196642
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012278_aid0001,aid0001,2012-10-04,38389,193783
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012279_aid0001,aid0001,2012-10-05,37896,194071
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012280_aid0001,aid0001,2012-10-06,27919,202078
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012281_aid0001,aid0001,2012-10-07,11293,181515
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012282_aid0001,aid0001,2012-10-08,11199,181589
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012283_aid0001,aid0001,2012-10-09,14584,201222
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012284_aid0001,aid0001,2012-10-10,14779,201355
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012285_aid0001,aid0001,2012-10-11,7631,177121
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012286_aid0001,aid0001,2012-10-12,14531,197008
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012287_aid0001,aid0001,2012-10-13,42221,169746
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012288_aid0001,aid0001,2012-10-14,64932,142762
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012289_aid0001,aid0001,2012-10-15,113495,96404
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012290_aid0001,aid0001,2012-10-16,132113,83408
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012291_aid0001,aid0001,2012-10-17,149347,75262
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012292_aid0001,aid0001,2012-10-18,168240,65533
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012293_aid0001,aid0001,2012-10-19,171580,66512
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012294_aid0001,aid0001,2012-10-20,170992,69062
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012295_aid0001,aid0001,2012-10-21,171035,70144
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012296_aid0001,aid0001,2012-10-22,175407,67067
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012297_aid0001,aid0001,2012-10-23,182589,60307
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012298_aid0001,aid0001,2012-10-24,183047,59416
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012299_aid0001,aid0001,2012-10-25,166714,76049
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012300_aid0001,aid0001,2012-10-26,167023,66362
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012301_aid0001,aid0001,2012-10-27,146807,77852
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012302_aid0001,aid0001,2012-10-28,76472,114543
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012303_aid0001,aid0001,2012-10-29,67605,124997
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012304_aid0001,aid0001,2012-10-30,56661,137064
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012305_aid0001,aid0001,2012-10-31,47535,150234
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012306_aid0001,aid0001,2012-11-01,39718,159889
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012307_aid0001,aid0001,2012-11-02,39898,163510
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012308_aid0001,aid0001,2012-11-03,32357,152288
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012309_aid0001,aid0001,2012-11-04,32517,150515
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012310_aid0001,aid0001,2012-11-05,33585,148356
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012311_aid0001,aid0001,2012-11-06,35598,148672
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012312_aid0001,aid0001,2012-11-07,47469,150242
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012313_aid0001,aid0001,2012-11-08,64797,128801
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012314_aid0001,aid0001,2012-11-09,80572,120890
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012315_aid0001,aid0001,2012-11-10,83972,118765
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012316_aid0001,aid0001,2012-11-11,79456,115164
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012317_aid0001,aid0001,2012-11-12,86821,109765
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012318_aid0001,aid0001,2012-11-13,92431,103746
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012319_aid0001,aid0001,2012-11-14,94133,104466
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012320_aid0001,aid0001,2012-11-15,91221,103627
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012321_aid0001,aid0001,2012-11-16,88509,107908
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012322_aid0001,aid0001,2012-11-17,89221,106794
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012323_aid0001,aid0001,2012-11-18,85849,89279
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012324_aid0001,aid0001,2012-11-19,85306,89997
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012325_aid0001,aid0001,2012-11-20,84426,91033
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012326_aid0001,aid0001,2012-11-21,83403,91744
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012327_aid0001,aid0001,2012-11-22,80794,93107
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012328_aid0001,aid0001,2012-11-23,65439,93465
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012329_aid0001,aid0001,2012-11-24,49439,98395
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012330_aid0001,aid0001,2012-11-25,8089,128330
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012331_aid0001,aid0001,2012-11-26,7067,107580
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012332_aid0001,aid0001,2012-11-27,8744,101030
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012333_aid0001,aid0001,2012-11-28,9634,85266
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012334_aid0001,aid0001,2012-11-29,8748,48573
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012335_aid0001,aid0001,2012-11-30,6748,30073
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012336_aid0001,aid0001,2012-12-01,7338,32743
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012337_aid0001,aid0001,2012-12-02,9303,35629
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012338_aid0001,aid0001,2012-12-03,9677,34689
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012339_aid0001,aid0001,2012-12-04,10095,35841
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012340_aid0001,aid0001,2012-12-05,11333,66200
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012341_aid0001,aid0001,2012-12-06,11361,66979
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012342_aid0001,aid0001,2012-12-07,11623,70781
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012343_aid0001,aid0001,2012-12-08,11115,74565
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012344_aid0001,aid0001,2012-12-09,11391,75161
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012345_aid0001,aid0001,2012-12-10,11102,67771
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012346_aid0001,aid0001,2012-12-11,11619,67503
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012347_aid0001,aid0001,2012-12-12,11142,84172
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012348_aid0001,aid0001,2012-12-13,10970,80671
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012349_aid0001,aid0001,2012-12-14,9251,85638
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012350_aid0001,aid0001,2012-12-15,6110,86043
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012351_aid0001,aid0001,2012-12-16,5604,89732
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012352_aid0001,aid0001,2012-12-17,6059,99597
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012353_aid0001,aid0001,2012-12-18,3530,97436
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012354_aid0001,aid0001,2012-12-19,2461,111662
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012355_aid0001,aid0001,2012-12-20,237,110610
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012356_aid0001,aid0001,2012-12-21,256,103700
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012357_aid0001,aid0001,2012-12-22,1890,139737
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012358_aid0001,aid0001,2012-12-23,3481,144820
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012359_aid0001,aid0001,2012-12-24,5084,149082
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012360_aid0001,aid0001,2012-12-25,5018,146316
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012361_aid0001,aid0001,2012-12-26,5492,146866
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012362_aid0001,aid0001,2012-12-27,10343,148994
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012363_aid0001,aid0001,2012-12-28,10985,146478
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012364_aid0001,aid0001,2012-12-29,14961,151507
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012365_aid0001,aid0001,2012-12-30,15165,143531
BRDF_Albedo_Band_Mandatory_Quality_Band2_2012366_aid0001,aid0001,2012-12-31,17092,146714
